city,state,state_full_name,lat,lng,id
Renton,WA,Washington,47.4758,-122.1905,1840019827
Baring,WA,Washington,47.7661,-121.4803,1840017339
Hobart,WA,Washington,47.412,-121.996,1840017344
Wallula,WA,Washington,46.0847,-118.9056,1840018489
Touchet,WA,Washington,46.0412,-118.6724,1840018488
Leavenworth,WA,Washington,47.5948,-120.6633,1840019778
Fobes Hill,WA,Washington,47.9391,-122.1341,1840037736
Harrington,WA,Washington,47.4802,-118.2552,1840019819
Port Orchard,WA,Washington,47.5164,-122.661,1840019821
Alderwood Manor,WA,Washington,47.8147,-122.2676,1840017323
Kennewick,WA,Washington,46.1979,-119.1732,1840018481
Ahtanum,WA,Washington,46.5583,-120.6109,1840017368
Wilderness Rim,WA,Washington,47.4463,-121.7691,1840042145
Machias,WA,Washington,47.9917,-122.0515,1840017325
Bingen,WA,Washington,45.7139,-121.4704,1840018529
Four Lakes,WA,Washington,47.5582,-117.5891,1840023784
Springdale,WA,Washington,48.0572,-117.7466,1840022275
Washtucna,WA,Washington,46.7538,-118.3106,1840022312
Covington,WA,Washington,47.3668,-122.1044,1840018425
Allyn,WA,Washington,47.3863,-122.8386,1840025251
North Sultan,WA,Washington,47.8827,-121.8251,1840037859
Union Gap,WA,Washington,46.5567,-120.4977,1840021152
Shelton,WA,Washington,47.2188,-123.1127,1840021123
Chinook,WA,Washington,46.2755,-123.9425,1840017374
Blaine,WA,Washington,48.9839,-122.7414,1840018347
Port Hadlock-Irondale,WA,Washington,48.0316,-122.789,1840074571
Burley,WA,Washington,47.4166,-122.6377,1840023793
Mount Vernon,WA,Washington,48.4202,-122.3116,1840019774
Electric City,WA,Washington,47.922,-119.0475,1840021104
Ronald,WA,Washington,47.2338,-121.0335,1840018438
Nespelem Community,WA,Washington,48.1715,-119.0244,1840037116
Amanda Park,WA,Washington,47.4532,-123.9194,1840023816
Clarkston Heights-Vineland,WA,Washington,46.3876,-117.0831,1840073891
Boulevard Park,WA,Washington,47.5135,-122.3159,1840037519
Big Lake,WA,Washington,48.3933,-122.2422,1840017313
Boyds,WA,Washington,48.7245,-118.1321,1840026091
Parkwood,WA,Washington,47.5266,-122.5986,1840037518
Deer Park,WA,Washington,47.9642,-117.4397,1840018400
Humptulips,WA,Washington,47.2491,-123.9348,1840017361
SeaTac,WA,Washington,47.4445,-122.2986,1840021116
Maple Valley,WA,Washington,47.3659,-122.0368,1840019828
Millwood,WA,Washington,47.6856,-117.2806,1840022289
Point Roberts,WA,Washington,48.9883,-123.0576,1840025234
Dixie,WA,Washington,46.1392,-118.148,1840018487
East Port Orchard,WA,Washington,47.5193,-122.6183,1840037838
Morton,WA,Washington,46.5575,-122.2815,1840019882
Alger,WA,Washington,48.6176,-122.3369,1840017312
Kahlotus,WA,Washington,46.6437,-118.5556,1840018478
Fife Heights,WA,Washington,47.2593,-122.3457,1840037653
Cherry Grove,WA,Washington,45.8021,-122.5764,1840037538
Clearview,WA,Washington,47.8292,-122.1452,1840023773
Greenwater,WA,Washington,47.1465,-121.632,1840017343
Picnic Point,WA,Washington,47.8745,-122.3079,1840037897
Kendall,WA,Washington,48.9168,-122.1383,1840017293
Seabeck,WA,Washington,47.6437,-122.8219,1840023799
Startup,WA,Washington,47.8671,-121.7495,1840018380
Steilacoom,WA,Washington,47.1699,-122.5935,1840022309
Lamont,WA,Washington,47.2007,-117.9049,1840021142
Bay View,WA,Washington,48.487,-122.4628,1840037745
Valley,WA,Washington,48.173,-117.7244,1840025241
North Marysville,WA,Washington,48.1111,-122.1459,1840037878
Brady,WA,Washington,47.0064,-123.5321,1840017357
May Creek,WA,Washington,47.8555,-121.6743,1840037857
Clear Lake,WA,Washington,48.4561,-122.2378,1840023932
Keller,WA,Washington,48.0852,-118.7164,1840023756
Redmond,WA,Washington,47.6762,-122.1169,1840019835
Ilwaco,WA,Washington,46.3108,-124.0422,1840018470
Mountlake Terrace,WA,Washington,47.7921,-122.3076,1840019792
Parker,WA,Washington,46.5022,-120.4668,1840023856
Soap Lake,WA,Washington,47.3914,-119.4892,1840021102
Grand Mound,WA,Washington,46.8053,-123.0119,1840017366
Manchester,WA,Washington,47.5519,-122.5517,1840017336
Prairie Heights,WA,Washington,47.1529,-122.1048,1840042027
Verlot,WA,Washington,48.1002,-121.7679,1840018376
North Omak,WA,Washington,48.444,-119.4459,1840037879
Naches,WA,Washington,46.7274,-120.6945,1840022318
Summitview,WA,Washington,46.598,-120.6514,1840037863
Clover Creek,WA,Washington,47.1404,-122.3827,1840041920
Prosser,WA,Washington,46.2066,-119.7662,1840019890
Naselle,WA,Washington,46.365,-123.8013,1840018467
Rock Island,WA,Washington,47.3743,-120.1382,1840019796
Goldendale,WA,Washington,45.8192,-120.8233,1840019911
Maltby,WA,Washington,47.8027,-122.1044,1840017326
Oak Harbor,WA,Washington,48.2965,-122.6331,1840019779
Tanglewilde,WA,Washington,47.0512,-122.781,1840037899
Endicott,WA,Washington,46.9282,-117.6867,1840021137
Mill Creek East,WA,Washington,47.8361,-122.1877,1840041996
Maple Heights-Lake Desire,WA,Washington,47.4441,-122.0973,1840073925
Midland,WA,Washington,47.1734,-122.412,1840018452
Kingston,WA,Washington,47.8014,-122.4989,1840017338
Esperance,WA,Washington,47.7937,-122.3469,1840037867
Grays River,WA,Washington,46.3608,-123.589,1840023877
Sultan,WA,Washington,47.8708,-121.8044,1840021080
La Grande,WA,Washington,46.8199,-122.2962,1840023834
Ritzville,WA,Washington,47.1254,-118.3808,1840019861
Malott,WA,Washington,48.2919,-119.6954,1840025236
Coulee City,WA,Washington,47.612,-119.2892,1840022293
Raymond,WA,Washington,46.6838,-123.738,1840019881
Wollochet,WA,Washington,47.2828,-122.5769,1840023843
Quincy,WA,Washington,47.2347,-119.8522,1840019818
Walla Walla East,WA,Washington,46.0517,-118.3024,1840074693
Hamilton,WA,Washington,48.5282,-121.9834,1840021067
Woodinville,WA,Washington,47.7569,-122.1477,1840021121
Bay Center,WA,Washington,46.6211,-123.9533,1840017375
Port Townsend,WA,Washington,48.122,-122.7872,1840019797
Riverside,WA,Washington,48.5047,-119.5102,1840021059
Woodway,WA,Washington,47.7903,-122.3851,1840037730
Qui-nai-elt Village,WA,Washington,47.2502,-124.1903,1840042034
Stevenson,WA,Washington,45.6944,-121.8932,1840021180
Ocean Park,WA,Washington,46.4961,-124.0443,1840018468
Port Angeles,WA,Washington,48.1142,-123.4565,1840019782
Bonney Lake,WA,Washington,47.1789,-122.1698,1840018454
Oroville,WA,Washington,48.942,-119.4304,1840019762
Garrett,WA,Washington,46.0633,-118.3876,1840017384
Otis Orchards-East Farms,WA,Washington,47.703,-117.0854,1840037126
Warm Beach,WA,Washington,48.1649,-122.3442,1840018377
Twin Lakes,WA,Washington,48.2622,-118.359,1840042118
Conway,WA,Washington,48.3357,-122.3444,1840017311
College Place,WA,Washington,46.0418,-118.3879,1840018490
Eastmont,WA,Washington,47.8968,-122.1817,1840139116
Maple Falls,WA,Washington,48.9135,-122.1048,1840017290
Ephrata,WA,Washington,47.3119,-119.5344,1840019813
Buena,WA,Washington,46.4299,-120.3176,1840023850
Tumwater,WA,Washington,46.989,-122.9173,1840021145
Desert Aire,WA,Washington,46.6873,-119.9311,1840037611
Lake Holm,WA,Washington,47.2986,-122.1335,1840041966
Mukilteo,WA,Washington,47.9094,-122.3035,1840019793
Twisp,WA,Washington,48.3618,-120.1169,1840022271
Lake Shore,WA,Washington,45.6911,-122.6911,1840037873
Keyport,WA,Washington,47.6993,-122.6232,1840023797
Lake Stevens,WA,Washington,48.0029,-122.096,1840019794
Starbuck,WA,Washington,46.5182,-118.1245,1840022325
Harrah,WA,Washington,46.4071,-120.5422,1840021156
Hansville,WA,Washington,47.8978,-122.5579,1840023796
Carlsborg,WA,Washington,48.0842,-123.1697,1840017319
Yelm,WA,Washington,46.9398,-122.6261,1840021146
Fenwick Island,DE,Delaware,38.4603,-75.0542,1840006063
Delmar,DE,Delaware,38.4651,-75.5552,1840006077
Ardencroft,DE,Delaware,39.8056,-75.4862,1840005586
Farmington,DE,Delaware,38.8699,-75.579,1840005805
Felton,DE,Delaware,39.0127,-75.5764,1840005806
Hartly,DE,Delaware,39.1683,-75.7125,1840005808
Pike Creek,DE,Delaware,39.7485,-75.6953,1840028618
Millville,DE,Delaware,38.5353,-75.1287,1840006080
Highland Acres,DE,Delaware,39.1162,-75.5216,1840028616
Rising Sun-Lebanon,DE,Delaware,39.0999,-75.5048,1840073664
Little Creek,DE,Delaware,39.1661,-75.4481,1840005818
Magnolia,DE,Delaware,39.0714,-75.476,1840005819
Greenville,DE,Delaware,39.7783,-75.6049,1840005572
Elsmere,DE,Delaware,39.7385,-75.5946,1840005574
Harrington,DE,Delaware,38.9244,-75.5707,1840005811
Seaford,DE,Delaware,38.6539,-75.6117,1840006071
Dover Base Housing,DE,Delaware,39.1179,-75.4839,1840073616
Dagsboro,DE,Delaware,38.5466,-75.2467,1840006076
Milford,DE,Delaware,38.9091,-75.4224,1840006069
Bridgeville,DE,Delaware,38.7247,-75.6027,1840006075
Bellefonte,DE,Delaware,39.7669,-75.4982,1840005580
Smyrna,DE,Delaware,39.2922,-75.6076,1840005820
Wilmington Manor,DE,Delaware,39.6858,-75.5849,1840005575
New Castle,DE,Delaware,39.6685,-75.5692,1840005577
Bowers,DE,Delaware,39.0602,-75.4021,1840073749
Bethel,DE,Delaware,38.5706,-75.6194,1840006073
Selbyville,DE,Delaware,38.4627,-75.2083,1840006083
Houston,DE,Delaware,38.9174,-75.5039,1840005809
Woodside East,DE,Delaware,39.0676,-75.5376,1840073744
Viola,DE,Delaware,39.0429,-75.5714,1840003807
Dewey Beach,DE,Delaware,38.6958,-75.0749,1840006061
Newport,DE,Delaware,39.7136,-75.6052,1840005582
Bethany Beach,DE,Delaware,38.5391,-75.066,1840006072
Edgemoor,DE,Delaware,39.7551,-75.507,1840028608
Townsend,DE,Delaware,39.3968,-75.6945,1840005584
Georgetown,DE,Delaware,38.6899,-75.3872,1840006065
Kenton,DE,Delaware,39.2272,-75.6646,1840005816
Greenwood,DE,Delaware,38.8069,-75.5907,1840006066
North Star,DE,Delaware,39.755,-75.7331,1840028615
Slaughter Beach,DE,Delaware,38.9143,-75.3085,1840006084
Middletown,DE,Delaware,39.4453,-75.7166,1840005581
Blades,DE,Delaware,38.6353,-75.6024,1840006074
Frederica,DE,Delaware,39.008,-75.4667,1840005807
Rehoboth Beach,DE,Delaware,38.7168,-75.0843,1840006070
Milton,DE,Delaware,38.7751,-75.3104,1840006081
Woodside,DE,Delaware,39.0712,-75.5667,1840005821
Bear,DE,Delaware,39.6188,-75.6804,1840005568
Wilmington,DE,Delaware,39.7415,-75.5413,1840005579
Pike Creek Valley,DE,Delaware,39.7296,-75.6993,1840028614
Rodney Village,DE,Delaware,39.1284,-75.5395,1840005804
Henlopen Acres,DE,Delaware,38.7257,-75.0849,1840006067
Frankford,DE,Delaware,38.5215,-75.2342,1840006064
Millsboro,DE,Delaware,38.5865,-75.3019,1840006079
Glasgow,DE,Delaware,39.6015,-75.7474,1840005571
Clayton,DE,Delaware,39.2846,-75.6364,1840005815
Cheswold,DE,Delaware,39.2189,-75.5883,1840005814
Odessa,DE,Delaware,39.4562,-75.6605,1840005583
Kent Acres,DE,Delaware,39.1325,-75.516,1840028609
St. Georges,DE,Delaware,39.5576,-75.6533,1840028612
Ardentown,DE,Delaware,39.8081,-75.4807,1840005587
Arden,DE,Delaware,39.8113,-75.4886,1840005585
Ellendale,DE,Delaware,38.8103,-75.425,1840006062
Lewes,DE,Delaware,38.7781,-75.1454,1840006068
Laurel,DE,Delaware,38.5696,-75.5688,1840006078
Brookside,DE,Delaware,39.6666,-75.7153,1840005569
Wyoming,DE,Delaware,39.1147,-75.5631,1840005822
Claymont,DE,Delaware,39.8032,-75.4606,1840005570
Newark,DE,Delaware,39.6776,-75.7573,1840005578
Long Neck,DE,Delaware,38.62,-75.1511,1840028617
Camden,DE,Delaware,39.0992,-75.557,1840005813
Leipsic,DE,Delaware,39.243,-75.5155,1840005817
Delaware City,DE,Delaware,39.5743,-75.5939,1840005576
Ocean View,DE,Delaware,38.5357,-75.0991,1840006082
South Bethany,DE,Delaware,38.5161,-75.0591,1840006085
Hockessin,DE,Delaware,39.7837,-75.6815,1840005573
Riverview,DE,Delaware,39.0293,-75.5202,1840028613
Dover,DE,Delaware,39.161,-75.5203,1840005810
Washington,DC,District of Columbia,38.9047,-77.0163,1840006060
Stone Lake,WI,Wisconsin,45.8445,-91.5502,1840025282
Nelson,WI,Wisconsin,44.4214,-92.0044,1840002382
Fennimore,WI,Wisconsin,42.9793,-90.6491,1840002968
Chenequa,WI,Wisconsin,43.1229,-88.3838,1840003016
Helenville,WI,Wisconsin,43.0165,-88.6999,1840004348
Tichigan,WI,Wisconsin,42.8088,-88.215,1840006920
Kekoskee,WI,Wisconsin,43.5271,-88.5615,1840002735
Wonewoc,WI,Wisconsin,43.6531,-90.2239,1840002225
St. Peter,WI,Wisconsin,43.8377,-88.3465,1840024009
Black River Falls,WI,Wisconsin,44.2981,-90.8419,1840002397
Shiocton,WI,Wisconsin,44.4449,-88.5768,1840002401
Three Lakes,WI,Wisconsin,45.8047,-89.1708,1840025294
Waldo,WI,Wisconsin,43.6766,-87.9478,1840002617
North Prairie,WI,Wisconsin,42.9357,-88.4038,1840003026
Mattoon,WI,Wisconsin,45.0046,-89.0411,1840002265
Almond,WI,Wisconsin,44.2607,-89.4087,1840002323
New Auburn,WI,Wisconsin,45.1988,-91.5666,1840002110
Hustisford,WI,Wisconsin,43.3442,-88.6033,1840002732
Little Chute,WI,Wisconsin,44.2895,-88.3199,1840002408
Birnamwood,WI,Wisconsin,44.9319,-89.2094,1840002262
Lodi,WI,Wisconsin,43.3154,-89.5367,1840002710
Whitehall,WI,Wisconsin,44.3705,-91.3476,1840002386
West Baraboo,WI,Wisconsin,43.4814,-89.7719,1840002716
Lomira,WI,Wisconsin,43.5945,-88.4421,1840002740
Brownsville,WI,Wisconsin,43.6145,-88.4952,1840002736
Bloomer,WI,Wisconsin,45.103,-91.4913,1840002106
Wabeno,WI,Wisconsin,45.4394,-88.6581,1840025287
Whitewater,WI,Wisconsin,42.8372,-88.734,1840002476
Reedsville,WI,Wisconsin,44.1525,-87.9517,1840002216
Amherst,WI,Wisconsin,44.4475,-89.2832,1840002324
Monona,WI,Wisconsin,43.054,-89.3334,1840002920
River Falls,WI,Wisconsin,44.8608,-92.6244,1840002289
Delavan,WI,Wisconsin,42.6281,-88.6324,1840002483
Greendale,WI,Wisconsin,42.937,-88.0018,1840003038
Couderay,WI,Wisconsin,45.7976,-91.3005,1840001999
Berlin,WI,Wisconsin,43.9704,-88.9505,1840002590
Grantsburg,WI,Wisconsin,45.7813,-92.6836,1840001995
Burnett,WI,Wisconsin,43.5065,-88.7085,1840024126
Lakewood,WI,Wisconsin,45.3006,-88.5146,1840025312
Wausau,WI,Wisconsin,44.9615,-89.6457,1840002163
Livingston,WI,Wisconsin,42.9001,-90.4337,1840002976
Hillsboro,WI,Wisconsin,43.6559,-90.3365,1840002691
Exeland,WI,Wisconsin,45.6669,-91.2425,1840001998
Whitelaw,WI,Wisconsin,44.1452,-87.8281,1840002208
East Troy,WI,Wisconsin,42.7848,-88.3973,1840002484
Oconto,WI,Wisconsin,44.8918,-87.8692,1840001575
Elkhorn,WI,Wisconsin,42.6711,-88.5377,1840002480
Nashotah,WI,Wisconsin,43.0938,-88.4037,1840003024
Rewey,WI,Wisconsin,42.8419,-90.3961,1840002962
Ferryville,WI,Wisconsin,43.3516,-91.0935,1840002885
Neillsville,WI,Wisconsin,44.5605,-90.5905,1840002255
Sun Prairie,WI,Wisconsin,43.1827,-89.2357,1840002902
Wilton,WI,Wisconsin,43.8132,-90.5268,1840002568
Eleva,WI,Wisconsin,44.5763,-91.4705,1840002389
Menomonie,WI,Wisconsin,44.8893,-91.9084,1840037988
Wales,WI,Wisconsin,43.0042,-88.3739,1840003007
Manitowoc,WI,Wisconsin,44.0991,-87.6811,1840002213
Ashippun,WI,Wisconsin,43.2182,-88.5159,1840025434
New Lisbon,WI,Wisconsin,43.8781,-90.1625,1840002232
New Odanah,WI,Wisconsin,46.5986,-90.6618,1840042189
Sauk City,WI,Wisconsin,43.2721,-89.7307,1840002729
Pulcifer,WI,Wisconsin,44.8476,-88.3592,1840023924
New Berlin,WI,Wisconsin,42.9726,-88.1291,1840003025
Milladore,WI,Wisconsin,44.6057,-89.8549,1840002337
Mason,WI,Wisconsin,46.4354,-91.06,1840003915
Oconomowoc Lake,WI,Wisconsin,43.0975,-88.4521,1840003028
Independence,WI,Wisconsin,44.3328,-91.4172,1840002388
Maribel,WI,Wisconsin,44.2775,-87.8025,1840002214
Oak Creek,WI,Wisconsin,42.8803,-87.9009,1840003047
Van Dyne,WI,Wisconsin,43.8862,-88.5012,1840025421
Pence,WI,Wisconsin,46.4104,-90.2695,1840025272
Saukville,WI,Wisconsin,43.3847,-87.9439,1840002827
Clyman,WI,Wisconsin,43.3116,-88.7231,1840002739
Wild Rose,WI,Wisconsin,44.1788,-89.2442,1840002236
Reedsburg,WI,Wisconsin,43.5346,-89.997,1840002727
Patch Grove,WI,Wisconsin,42.9406,-90.9725,1840002980
Paddock Lake,WI,Wisconsin,42.5707,-88.1044,1840003162
New Holstein,WI,Wisconsin,43.9491,-88.0942,1840002522
Lake Hallie,WI,Wisconsin,44.8921,-91.42,1840000279
Hewitt,WI,Wisconsin,44.6425,-90.1048,1840002334
Menomonee Falls,WI,Wisconsin,43.1487,-88.1227,1840003020
Eastman,WI,Wisconsin,43.1622,-91.0254,1840002887
Pella,WI,Wisconsin,44.7426,-88.8224,1840023923
Princeton,WI,Wisconsin,43.8527,-89.1305,1840002593
Melvina,WI,Wisconsin,43.8024,-90.7815,1840002572
Peshtigo,WI,Wisconsin,45.0556,-87.7476,1840003932
Lake Tomahawk,WI,Wisconsin,45.811,-89.5873,1840025292
Long Lake,WI,Wisconsin,45.8431,-88.6673,1840025289
Maple Bluff,WI,Wisconsin,43.1132,-89.3719,1840002916
Mishicot,WI,Wisconsin,44.2303,-87.6422,1840002215
Iron Ridge,WI,Wisconsin,43.3982,-88.532,1840002733
Johnson Creek,WI,Wisconsin,43.0812,-88.7702,1840003002
Juneau,WI,Wisconsin,43.4053,-88.7041,1840002734
Kohler,WI,Wisconsin,43.7364,-87.7795,1840002620
Thornton,WI,Wisconsin,44.7984,-88.6917,1840023925
Seymour,WI,Wisconsin,44.5142,-88.3271,1840002410
Brandon,WI,Wisconsin,43.7352,-88.7822,1840002601
Camp Douglas,WI,Wisconsin,43.9197,-90.2697,1840002228
Hatley,WI,Wisconsin,44.8866,-89.3371,1840002164
Lake Ripley,WI,Wisconsin,43.0045,-88.9829,1840004351
Bruce,WI,Wisconsin,45.459,-91.2734,1840024102
Hammond,WI,Wisconsin,44.9691,-92.4381,1840002134
Maiden Rock,WI,Wisconsin,44.566,-92.3083,1840002286
Wind Point,WI,Wisconsin,42.7814,-87.7721,1840002489
Minong,WI,Wisconsin,46.0978,-91.8263,1840002004
Lewis,WI,Wisconsin,45.7159,-92.3965,1840025299
Arkdale,WI,Wisconsin,44.0253,-89.8861,1840025380
Wautoma,WI,Wisconsin,44.0667,-89.2916,1840002235
Black Earth,WI,Wisconsin,43.1344,-89.747,1840002907
Kewaunee,WI,Wisconsin,44.4607,-87.5133,1840002364
Cumberland,WI,Wisconsin,45.5353,-92.0269,1840002072
North Bay,WI,Wisconsin,42.7644,-87.7812,1840002492
Tilleda,WI,Wisconsin,44.8155,-88.9125,1840023926
Iron Belt,WI,Wisconsin,46.4031,-90.3193,1840025270
Deerfield,WI,Wisconsin,43.0492,-89.0762,1840002913
DeForest,WI,Wisconsin,43.2302,-89.3437,1840037935
Fountain City,WI,Wisconsin,44.1201,-91.6969,1840002378
Bancroft,WI,Wisconsin,44.3093,-89.5071,1840024098
Rothschild,WI,Wisconsin,44.8761,-89.6173,1840002172
Poy Sippi,WI,Wisconsin,44.136,-88.9963,1840023995
New London,WI,Wisconsin,44.395,-88.7394,1840002361
Plum City,WI,Wisconsin,44.6338,-92.1918,1840002287
Lancaster,WI,Wisconsin,42.8474,-90.7065,1840002969
Rockdale,WI,Wisconsin,42.9717,-89.0318,1840002923
Doylestown,WI,Wisconsin,43.4276,-89.1457,1840002709
Wyeville,WI,Wisconsin,44.0279,-90.3861,1840002569
Cassville,WI,Wisconsin,42.715,-90.989,1840002973
Wauwatosa,WI,Wisconsin,43.0615,-88.0347,1840003033
Diaperville,WI,Wisconsin,46.606,-90.7101,1840042155
Casco,WI,Wisconsin,44.5558,-87.6198,1840002365
Theresa,WI,Wisconsin,43.5164,-88.454,1840002730
Centuria,WI,Wisconsin,45.4497,-92.5579,1840002051
Caledonia,WI,Wisconsin,42.7986,-87.8762,1840010091
Mole Lake,WI,Wisconsin,45.4859,-88.9823,1840026104
Edgar,WI,Wisconsin,44.9229,-89.9626,1840002169
Nekoosa,WI,Wisconsin,44.3135,-89.9073,1840002338
Sullivan,WI,Wisconsin,43.0118,-88.5903,1840002998
Greenleaf,WI,Wisconsin,44.317,-88.0972,1840025357
Tony,WI,Wisconsin,45.4804,-90.9971,1840002077
Junction City,WI,Wisconsin,44.593,-89.7679,1840002322
Bohners Lake,WI,Wisconsin,42.6241,-88.2879,1840004481
Rockland,WI,Wisconsin,43.9075,-90.9165,1840002580
Boscobel,WI,Wisconsin,43.1436,-90.6953,1840002972
Chili,WI,Wisconsin,44.6296,-90.3583,1840025324
Kennan,WI,Wisconsin,45.5301,-90.5868,1840002008
Plover,WI,Wisconsin,44.4614,-89.5382,1840002328
Hatfield,WI,Wisconsin,44.4164,-90.7409,1840024191
Bell Center,WI,Wisconsin,43.2916,-90.8256,1840002886
Antigo,WI,Wisconsin,45.1415,-89.1556,1840001565
Rome,WI,Wisconsin,42.9823,-88.6389,1840004352
Spencer,WI,Wisconsin,44.7544,-90.2983,1840002161
Lake Delton,WI,Wisconsin,43.5932,-89.7841,1840002718
Hixton,WI,Wisconsin,44.3831,-91.0149,1840002395
Cadott,WI,Wisconsin,44.9502,-91.1532,1840002107
Hingham,WI,Wisconsin,43.6465,-87.9151,1840025424
Cornell,WI,Wisconsin,45.1632,-91.1497,1840002109
Port Wing,WI,Wisconsin,46.7756,-91.3807,1840026072
Oakdale,WI,Wisconsin,43.962,-90.3789,1840002574
Sussex,WI,Wisconsin,43.134,-88.2231,1840003006
Galesville,WI,Wisconsin,44.0839,-91.358,1840002387
Dellwood,WI,Wisconsin,43.9545,-89.9341,1840025381
Middle Village,WI,Wisconsin,44.9347,-88.7334,1840038094
Cochrane,WI,Wisconsin,44.2281,-91.8391,1840002380
